id,pharmacy_id,drug_code,batch_number,expiry_date,quantity_on_hand,minimum_stock,maximum_stock,unit_cost,inventory_status,received_date,storage_location,days_to_expiry,inventory_value_aed,stock_status
8e35cb65-c890-4795-a990-288581e5a63d,0084942a-7f9c-4342-a2ef-afdd30ce7796,EX0-A463-11111-02,BASE-GENE-06832,2028-06-16,2,1,4,235.15,ACTIVE,2026-04-01,CONTROLLED ROOM,727,470.3,HEALTHY
9b60ea2d-bd4b-4d98-ba8e-8fda944f3a57,0084942a-7f9c-4342-a2ef-afdd30ce7796,EX3-A470-11126-01,ENH-MAIN-00482,2026-07-18,0,2,14,673.48,ACTIVE,2025-07-31,SHELF B,28,0,OUT_OF_STOCK
ca2eecd0-b53d-4810-bc80-6d753a028bc5,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-B514-00309-01,SIM-B-FALCON-EY2B51400309-HEALTHY-308,2028-03-15,354,72,216,4.15,ACTIVE,2025-12-25,FalconMe-HEA-308,634,1469.1,HEALTHY
59a581f0-fb2b-486e-8f89-bf7ff09fbec7,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-C548-02568-01,SIM-B-FALCON-EY2C54802568-HEALTHY-124,2028-05-23,319,34,136,0.81,ACTIVE,2026-03-24,FalconMe-HEA-124,703,258.39,HEALTHY
fffab953-28d9-494d-9ed2-bbf578999ec4,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-C567-05396-01,SIM-B-FALCON-EY2C56705396-HEALTHY-259,2028-03-29,278,31,93,1.11,ACTIVE,2026-04-12,FalconMe-HEA-259,648,308.58,HEALTHY
a6ee1d66-af28-49aa-bc1f-dc6f915b4123,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-C605-05798-01,SIM-B-FALCON-EY2C60505798-HEALTHY-052,2028-01-25,105,51,255,27.15,ACTIVE,2026-01-15,FalconMe-HEA-052,584,2850.75,HEALTHY
873d3608-68d0-4ae7-9587-d31e7186bff1,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-C605-05799-01,SIM-B-FALCON-EY2C60505799-HEALTHY-236,2028-03-11,61,53,159,15.62,ACTIVE,2026-02-25,FalconMe-HEA-236,630,952.82,HEALTHY
6b0e26f6-034a-4871-80a3-0ed3baca1ac0,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-C605-18095-01,ENH-MAIN-00714,2026-08-10,0,2,19,213.77,ACTIVE,2025-06-19,FRIDGE,51,0,OUT_OF_STOCK
825e3109-16f7-4a46-acdd-c20d0740254a,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-C607-02567-01,SIM-B-FALCON-EY2C60702567-PRE_OOS-018,2027-05-30,76,79,237,0.47,ACTIVE,2026-01-13,FalconMe-PRE-018,344,35.72,LOW_STOCK
c2d724d7-4017-45cc-a6ad-94a27a4e9c47,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-C632-05777-01,SIM-B-FALCON-EY2C63205777-HEALTHY-257,2027-12-19,357,37,111,3.5,ACTIVE,2026-01-13,FalconMe-HEA-257,547,1249.5,HEALTHY
792c66eb-4809-41ba-b95b-b1972eeb9261,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-D519-00311-01,SIM-B-FALCON-EY2D51900311-PRE_OOS-019,2028-05-14,51,43,215,2.58,ACTIVE,2026-03-26,FalconMe-PRE-019,694,131.58,HEALTHY
d2188ac5-a83b-448d-8759-3eaf12ec8c49,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-D519-13387-01,SIM-B-FALCON-EY2D51913387-HEALTHY-167,2027-10-07,65,45,225,2.63,ACTIVE,2025-12-31,FalconMe-HEA-167,474,170.95,HEALTHY
1da20f9d-2afc-486d-95b6-dbcad9d7796b,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-D790-05783-01,BASE-GENE-01421,2030-04-30,12,3,27,100.65,ACTIVE,2026-06-02,FRIDGE,1410,1207.8,HEALTHY
9b2e6865-5a11-4327-888e-206fd66a9854,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-D790-05783-01,SIM-B-FALCON-EY2D79005783-HEALTHY-177,2026-09-27,227,41,205,2.52,ACTIVE,2026-02-05,FalconMe-HEA-177,99,572.04,NEAR_EXPIRY_WARNING
3207eb6d-1b65-4ed4-b45c-1bb078f533a8,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-D808-18796-01,SIM-B-FALCON-EY2D80818796-HEALTHY-344,2028-01-14,103,47,235,10.38,ACTIVE,2026-03-28,FalconMe-HEA-344,573,1069.14,HEALTHY
515ded39-01ea-499b-a410-1acef30ce394,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-E273-04297-01,SIM-B-FALCON-EY2E27304297-HEALTHY-016,2027-09-17,290,29,87,1.87,ACTIVE,2026-03-10,FalconMe-HEA-016,454,542.3,HEALTHY
18c86af1-1487-4ced-ac21-e7b3af5c9827,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-E395-20290-01,SIM-B-FALCON-EY2E39520290-NE_WARNING-005,2026-09-14,30,22,110,57.48,ACTIVE,2026-02-13,FalconMe-NE_-005,86,1724.4,NEAR_EXPIRY_CRITICAL
abb2e778-2eb0-4e06-8d9c-12c3f686bd0b,0084942a-7f9c-4342-a2ef-afdd30ce7796,EY2-E395-20604-01,SIM-B-FALCON-EY2E39520604-HEALTHY-191,2026-11-30,35,32,160,114.96,ACTIVE,2026-02-06,FalconMe-HEA-191,163,4023.6,NEAR_EXPIRY_WARNING
6ed312a0-bff1-4583-97c6-868f6ee977f4,0084942a-7f9c-4342-a2ef-afdd30ce7796,EZ1-A580-11275-02,SIM-B-FALCON-EZ1A58011275-HEALTHY-239,2028-02-04,58,44,220,4.23,ACTIVE,2026-02-04,FalconMe-HEA-239,594,245.34,HEALTHY
94867882-e753-4abd-9389-06c9d16b84dc,0084942a-7f9c-4342-a2ef-afdd30ce7796,EZ3-A445-11151-01,SIM-B-FALCON-EZ3A44511151-HEALTHY-263,2028-05-17,274,73,292,2.32,ACTIVE,2026-03-10,FalconMe-HEA-263,697,635.68,HEALTHY
cacd0c8f-0183-47b6-b76b-4e402a23694a,0084942a-7f9c-4342-a2ef-afdd30ce7796,EZ3-B916-13901-01,SIM-B-FALCON-EZ3B91613901-HEALTHY-148,2027-05-17,0,79,316,3762.19,ACTIVE,2026-03-10,FalconMe-HEA-148,331,0,OUT_OF_STOCK
5f5d5ec1-b625-48f9-a8b8-8e1489a635e7,0084942a-7f9c-4342-a2ef-afdd30ce7796,F04-2532-05098-01,SIM-B-FALCON-F04253205098-HEALTHY-159,2027-11-13,175,47,141,18,ACTIVE,2026-03-16,FalconMe-HEA-159,511,3150,HEALTHY
23550cc0-32f5-4ae1-aefc-07dc4c900034,0084942a-7f9c-4342-a2ef-afdd30ce7796,F04-5454-01851-01,SIM-B-FALCON-F04545401851-HEALTHY-056,2027-06-23,151,55,220,9,ACTIVE,2026-02-19,FalconMe-HEA-056,368,1359,HEALTHY
8c998f3a-b3e5-42f5-bc1a-4013c684f335,0084942a-7f9c-4342-a2ef-afdd30ce7796,F05-4736-03815-01,SIM-B-FALCON-F05473603815-HEALTHY-042,2028-04-10,133,61,183,13.34,ACTIVE,2026-02-22,FalconMe-HEA-042,660,1774.22,HEALTHY
a7a36b7d-aba9-49e2-b27c-a4cc556f7938,0084942a-7f9c-4342-a2ef-afdd30ce7796,F05-4736-03818-01,SIM-B-FALCON-F05473603818-NE_CRITICAL-006,2026-07-19,0,60,240,9.67,ACTIVE,2026-04-11,FalconMe-NE_-006,29,0,OUT_OF_STOCK
67b7c7a0-142d-4c41-877c-083538f748f0,0084942a-7f9c-4342-a2ef-afdd30ce7796,F06-1366-04480-01,SIM-B-FALCON-F06136604480-HEALTHY-258,2027-01-03,83,52,208,4.3,ACTIVE,2026-02-10,FalconMe-HEA-258,197,356.9,HEALTHY
52eb35fc-cebe-460b-9ed3-60cfa7729b9b,0084942a-7f9c-4342-a2ef-afdd30ce7796,F07-1571-02003-01,ENH-MAIN-00427,2030-06-22,5,1,9,1197.06,ACTIVE,2026-02-20,HIGH VALUE CABINET,1463,5985.3,HEALTHY
7a0587a1-1f63-4eec-affb-3931fc03ac62,0084942a-7f9c-4342-a2ef-afdd30ce7796,F07-1571-02003-01,SIM-B-FALCON-F07157102003-LOW_STOCK-037,2028-05-04,16,66,264,20.73,ACTIVE,2026-04-14,FalconMe-LOW-037,684,331.68,LOW_STOCK
f8494fc8-4642-4191-8b6b-cb9a8cac8460,0084942a-7f9c-4342-a2ef-afdd30ce7796,F18-1467-01946-01,BASE-GENE-07114,2028-10-13,26,8,63,55.79,ACTIVE,2025-10-14,FRIDGE,846,1450.54,HEALTHY
f65262e4-4ebd-44be-81e0-d9305955da58,0084942a-7f9c-4342-a2ef-afdd30ce7796,F20-4056-03064-01,BASE-GENE-06164,2030-09-22,106,27,198,17.05,ACTIVE,2025-07-25,MAIN STORE,1555,1807.3,HEALTHY
b5de1a4e-1bea-4b83-be47-b801149a7049,0084942a-7f9c-4342-a2ef-afdd30ce7796,F21-3852-03045-02,BASE-GENE-02551,2028-02-19,0,3,21,320.81,ACTIVE,2025-12-04,MAIN STORE,609,0,OUT_OF_STOCK
0f9ad35d-2a91-43e9-8912-18bab20f97af,0084942a-7f9c-4342-a2ef-afdd30ce7796,F21-8108-13981-02,ENH-MAIN-00683,2027-02-17,14,5,36,64.27,ACTIVE,2026-05-09,CONTROLLED ROOM,242,899.78,HEALTHY
e6c1a06c-51c5-4506-b751-9f373c5a54a5,0084942a-7f9c-4342-a2ef-afdd30ce7796,F24-3666-02635-01,SIM-B-FALCON-F24366602635-HEALTHY-024,2026-10-19,83,49,196,29.34,ACTIVE,2026-05-01,FalconMe-HEA-024,121,2435.22,NEAR_EXPIRY_WARNING
e28bcfc2-eb2f-4f23-a4ca-bf2c16829e74,0084942a-7f9c-4342-a2ef-afdd30ce7796,F24-5848-06058-01,SIM-B-FALCON-F24584806058-HEALTHY-286,2027-02-06,64,77,308,118.4,ACTIVE,2026-01-22,FalconMe-HEA-286,231,7577.6,LOW_STOCK
7289b9c3-b537-49ea-a2a2-d23485aa47fb,0084942a-7f9c-4342-a2ef-afdd30ce7796,F24-5848-06058-02,SIM-B-FALCON-F24584806058-HEALTHY-113,2028-01-11,44,47,188,66.4,ACTIVE,2026-02-06,FalconMe-HEA-113,570,2921.6,LOW_STOCK
b9d3738b-eeeb-432e-bbdc-537409ec8ac6,0084942a-7f9c-4342-a2ef-afdd30ce7796,F24-8631-16459-01,ENH-MAIN-00206,2029-08-01,4,1,7,3386.42,ACTIVE,2025-10-28,HIGH VALUE CABINET,1138,13545.68,HEALTHY
850057bc-f953-4bfc-abe4-9d982d29e8cf,0084942a-7f9c-4342-a2ef-afdd30ce7796,F24-8631-16459-01,SIM-B-FALCON-F24863116459-HEALTHY-288,2027-08-15,43,58,232,78.4,ACTIVE,2026-05-13,FalconMe-HEA-288,421,3371.2,LOW_STOCK
cee3808d-e8c6-43d1-8ba9-f25f9c48c564,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-1383-00130-01,SIM-B-FALCON-F26138300130-HEALTHY-149,2027-06-30,113,72,360,25.32,ACTIVE,2026-04-18,FalconMe-HEA-149,375,2861.16,HEALTHY
31e8de56-00c2-4710-aa3f-883712ed1b23,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-1673-00132-01,ENH-MAIN-00393,2027-11-15,7,2,18,223.53,ACTIVE,2025-07-28,CONTROLLED ROOM,513,1564.71,HEALTHY
c5e378c8-4d63-40d5-82a8-d863915eff20,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-1673-00132-01,SIM-B-FALCON-F26167300132-HEALTHY-274,2027-04-14,59,67,268,70.02,ACTIVE,2026-03-13,FalconMe-HEA-274,298,4131.18,LOW_STOCK
822f6ec5-0183-46a2-b4ec-ea61256dec36,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-1673-00132-02,SIM-B-FALCON-F26167300132-HEALTHY-332,2026-11-06,13,41,123,84.41,ACTIVE,2026-03-27,FalconMe-HEA-332,139,1097.33,LOW_STOCK
156241ab-f17d-4ae2-ba10-6fd1cf7dae88,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-2989-00326-01,SIM-B-FALCON-F26298900326-HEALTHY-356,2027-11-13,65,21,105,96.9,ACTIVE,2026-03-26,FalconMe-HEA-356,511,6298.5,HEALTHY
af7b9d2b-2765-4c0c-ab97-f7585f07b8c2,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-3331-00759-02,SIM-B-FALCON-F26333100759-HEALTHY-312,2027-09-27,5,57,285,183.4,ACTIVE,2026-05-05,FalconMe-HEA-312,464,917,LOW_STOCK
318dd1c3-6fa1-4f72-befe-18db20bbb2ba,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-4923-03210-01,SIM-B-FALCON-F26492303210-HEALTHY-354,2026-11-05,9,50,250,62.25,ACTIVE,2026-02-13,FalconMe-HEA-354,138,560.25,LOW_STOCK
9b4bad20-05d5-47a2-987b-8a297933de9c,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-4923-03210-02,SIM-B-FALCON-F26492303210-HEALTHY-135,2027-05-25,69,34,102,100.61,ACTIVE,2026-02-17,FalconMe-HEA-135,339,6942.09,HEALTHY
01c485ce-8e44-4efd-950f-5be672f77a9f,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-7892-06347-01,SIM-B-FALCON-F26789206347-HEALTHY-086,2027-07-09,14,36,144,112.4,ACTIVE,2026-03-28,FalconMe-HEA-086,384,1573.6,LOW_STOCK
59e6556c-e735-4ff6-8a02-73d5ab797c9f,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-7893-06346-01,SIM-B-FALCON-F26789306346-HEALTHY-123,2027-05-22,3,65,325,102.82,ACTIVE,2026-01-30,FalconMe-HEA-123,336,308.46,LOW_STOCK
f2602637-4ad3-4fc2-bf24-5790b3e5157a,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-8148-07932-01,SIM-B-FALCON-F26814807932-NE_WARNING-009,2026-08-23,36,59,236,130.41,ACTIVE,2026-03-30,FalconMe-NE_-009,64,4694.76,LOW_STOCK
07527c7a-6170-4ab0-923d-824178f0a1e4,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-A063-10488-02,ENH-MAIN-00246,2027-07-02,0,1,10,645.6,ACTIVE,2025-07-17,SHELF B,377,0,OUT_OF_STOCK
3cff2d75-971c-4f71-8c35-3c1340298e47,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-A063-10488-02,SIM-B-FALCON-F26A06310488-HEALTHY-235,2028-05-17,56,59,177,72.8,ACTIVE,2025-12-22,FalconMe-HEA-235,697,4076.8,LOW_STOCK
f03af7c2-00f6-4bd4-93e7-fbf05d728f97,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-A066-10493-02,SIM-B-FALCON-F26A06610493-HEALTHY-194,2027-03-26,36,45,135,78.4,ACTIVE,2026-01-24,FalconMe-HEA-194,279,2822.4,LOW_STOCK
f426c800-a9e6-4a0a-9d8c-7606e25c6d32,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-A071-10502-02,SIM-B-FALCON-F26A07110502-HEALTHY-307,2027-10-12,37,24,72,102.82,ACTIVE,2025-12-28,FalconMe-HEA-307,479,3804.34,HEALTHY
fbae8bbe-2cc2-46bc-a8e3-5243ac7e61fc,0084942a-7f9c-4342-a2ef-afdd30ce7796,F27-3775-03467-01,SIM-B-FALCON-F27377503467-HEALTHY-306,2026-11-15,164,65,325,36,ACTIVE,2026-03-16,FalconMe-HEA-306,148,5904,NEAR_EXPIRY_WARNING
519918a3-6018-4eee-affd-e3024d5f2412,0084942a-7f9c-4342-a2ef-afdd30ce7796,F27-3775-03468-01,SIM-B-FALCON-F27377503468-HEALTHY-133,2027-08-09,172,26,78,44,ACTIVE,2026-02-06,FalconMe-HEA-133,415,7568,HEALTHY
78fd1a81-b110-440f-aada-e86b81e4e9e2,0084942a-7f9c-4342-a2ef-afdd30ce7796,F27-3776-05667-01,SIM-B-FALCON-F27377605667-HEALTHY-252,2027-02-05,166,76,380,47.2,ACTIVE,2026-01-30,FalconMe-HEA-252,230,7835.2,HEALTHY
635974ad-87f0-467c-937c-83135922b702,0084942a-7f9c-4342-a2ef-afdd30ce7796,F27-4674-03774-01,SIM-B-FALCON-F27467403774-NE_CRITICAL-011,2026-06-25,0,52,260,75,ACTIVE,2026-04-10,FalconMe-NE_-011,5,0,OUT_OF_STOCK
69ef2747-962b-446b-a7ff-f038ee2f0106,0084942a-7f9c-4342-a2ef-afdd30ce7796,F27-7891-06467-01,SIM-B-FALCON-F27789106467-HEALTHY-202,2027-04-15,71,20,100,84.03,ACTIVE,2025-12-22,FalconMe-HEA-202,299,5966.13,HEALTHY
380bb102-3fc3-4dee-8967-54201a3cc6b2,0084942a-7f9c-4342-a2ef-afdd30ce7796,F27-8587-08489-01,SIM-B-FALCON-F27858708489-HEALTHY-273,2027-02-09,31,21,63,66.82,ACTIVE,2026-02-09,FalconMe-HEA-273,234,2071.42,HEALTHY
616d0633-54a8-4031-98ff-e499ae6b1e1a,0084942a-7f9c-4342-a2ef-afdd30ce7796,F28-1488-01973-01,SIM-B-FALCON-F28148801973-LOW_STOCK-027,2027-03-16,0,22,66,3.78,ACTIVE,2026-03-07,FalconMe-LOW-027,269,0,OUT_OF_STOCK
5684294a-35d3-4803-8fb0-95593772b23d,0084942a-7f9c-4342-a2ef-afdd30ce7796,F28-3177-03713-01,SIM-B-FALCON-F28317703713-LOW_STOCK-008,2028-03-20,25,56,168,75,ACTIVE,2026-03-05,FalconMe-LOW-008,639,1875,LOW_STOCK
c96e6a93-4dec-4fc6-a86b-9f20548af40d,0084942a-7f9c-4342-a2ef-afdd30ce7796,F30-5399-05681-01,SIM-B-FALCON-F30539905681-HEALTHY-168,2027-03-15,6,23,92,2.45,ACTIVE,2026-05-19,FalconMe-HEA-168,268,14.7,LOW_STOCK
4bc851c6-d737-4687-a6b3-a883ed968407,0084942a-7f9c-4342-a2ef-afdd30ce7796,F31-1744-02222-01,SIM-B-FALCON-F31174402222-HEALTHY-271,2026-09-29,88,79,237,76.26,ACTIVE,2025-12-26,FalconMe-HEA-271,101,6710.88,NEAR_EXPIRY_WARNING
3fd3fb55-7418-461d-8663-36c10e5b2e51,0084942a-7f9c-4342-a2ef-afdd30ce7796,F32-2927-03441-01,SIM-B-FALCON-F32292703441-LOW_STOCK-031,2027-01-18,0,38,152,220.5,ACTIVE,2026-01-01,FalconMe-LOW-031,212,0,OUT_OF_STOCK
cde62dbf-19fc-4f42-a62d-c7e2131af232,0084942a-7f9c-4342-a2ef-afdd30ce7796,F32-5281-03846-01,SIM-B-FALCON-F32528103846-EXPIRED-006,2026-01-11,5,36,144,150,ACTIVE,2026-06-04,FalconMe-EXP-006,-160,750,LOW_STOCK
59358907-b06d-4a2a-9438-f84b3cd8661a,0084942a-7f9c-4342-a2ef-afdd30ce7796,F36-1723-05662-01,SIM-B-FALCON-F36172305662-PRE_OOS-004,2027-06-02,54,53,159,23,ACTIVE,2026-02-13,FalconMe-PRE-004,347,1242,HEALTHY
f810514a-a3c4-467e-ae84-2466fa12515e,0084942a-7f9c-4342-a2ef-afdd30ce7796,F36-6114-06313-01,SIM-B-FALCON-F36611406313-NE_WARNING-019,2026-08-15,0,76,228,253.23,ACTIVE,2026-05-16,FalconMe-NE_-019,56,0,OUT_OF_STOCK
d5e684a6-2bb4-4180-8e13-c3bb8e69b522,0084942a-7f9c-4342-a2ef-afdd30ce7796,F36-6114-06320-01,SIM-B-FALCON-F36611406320-HEALTHY-137,2028-05-27,2,65,195,379.85,ACTIVE,2026-03-23,FalconMe-HEA-137,707,759.7,LOW_STOCK
b7730dde-0e2b-4752-a1c1-c4d174f3a88c,0084942a-7f9c-4342-a2ef-afdd30ce7796,F36-6114-06321-01,ENH-MAIN-00909,2030-03-04,41,13,97,78.57,ACTIVE,2026-02-06,CONTROLLED ROOM,1353,3221.37,HEALTHY
4b46b9d5-0893-4f52-a870-56ee67a7a011,0084942a-7f9c-4342-a2ef-afdd30ce7796,F37-2714-04606-01,SIM-B-FALCON-F37271404606-HEALTHY-110,2027-01-25,69,70,350,92,ACTIVE,2026-02-16,FalconMe-HEA-110,219,6348,LOW_STOCK
e353b5f7-d00b-40b4-b0fb-74e152a21da0,0084942a-7f9c-4342-a2ef-afdd30ce7796,F38-2012-01743-01,SIM-B-FALCON-F38201201743-HEALTHY-027,2026-12-29,124,51,255,0.73,ACTIVE,2026-02-03,FalconMe-HEA-027,192,90.52,HEALTHY
ea39b85e-8884-41b1-b7c8-c25db04d0192,0084942a-7f9c-4342-a2ef-afdd30ce7796,F38-2121-01429-01,SIM-B-FALCON-F38212101429-HEALTHY-337,2027-09-30,483,66,330,3.2,ACTIVE,2026-04-22,FalconMe-HEA-337,467,1545.6,HEALTHY
8911463c-cc31-4287-95cb-8c007e35a145,0084942a-7f9c-4342-a2ef-afdd30ce7796,F38-2125-01455-01,SIM-B-FALCON-F38212501455-NE_WARNING-022,2026-08-16,173,45,135,0.5,ACTIVE,2026-02-28,FalconMe-NE_-022,57,86.5,NEAR_EXPIRY_CRITICAL
18faba27-9d78-491f-9279-469b2c718327,0084942a-7f9c-4342-a2ef-afdd30ce7796,F38-4540-01437-01,SIM-B-FALCON-F38454001437-HEALTHY-038,2027-09-29,125,31,124,5.73,ACTIVE,2026-01-29,FalconMe-HEA-038,466,716.25,HEALTHY
80a04460-7707-4e50-91c9-3f30a83fccd5,0084942a-7f9c-4342-a2ef-afdd30ce7796,F42-C345-01628-01,ENH-MAIN-00277,2026-08-14,0,4,28,301.16,ACTIVE,2026-01-02,SHELF A,55,0,OUT_OF_STOCK
086c4cfa-de92-4a33-83b9-1b31286fe4a2,0084942a-7f9c-4342-a2ef-afdd30ce7796,F45-1798-00149-01,ENH-MAIN-00166,2027-04-06,2,4,32,212.35,ACTIVE,2025-09-14,FRIDGE,290,424.7,LOW_STOCK
45499b1b-6a79-4127-b88d-a8f10dc4120f,0084942a-7f9c-4342-a2ef-afdd30ce7796,F45-5184-00400-01,ENH-MAIN-01196,2028-01-10,0,1,10,233.53,ACTIVE,2026-02-21,CONTROLLED ROOM,569,0,OUT_OF_STOCK
9b35139e-7e36-4ddb-aa15-2e49cba86a62,0084942a-7f9c-4342-a2ef-afdd30ce7796,F53-2150-01411-01,BASE-GENE-00210,2027-03-03,0,4,32,298.4,ACTIVE,2025-11-21,SHELF A,256,0,OUT_OF_STOCK
dd36c5b1-dabe-456c-82d0-1cbceef06dd7,0084942a-7f9c-4342-a2ef-afdd30ce7796,F58-0475-02412-01,BASE-GENE-04063,2029-06-25,4,1,7,3208.21,ACTIVE,2026-05-17,HIGH VALUE CABINET,1101,12832.84,HEALTHY
d592751e-c6cd-41d6-b143-dacdd6e9b9a2,0084942a-7f9c-4342-a2ef-afdd30ce7796,F60-0602-00682-01,ENH-MAIN-00874,2030-11-04,11,4,28,297.89,ACTIVE,2025-11-19,MAIN STORE,1598,3276.79,HEALTHY
209a14d8-ce8f-4060-8f83-3196afe42b0a,0084942a-7f9c-4342-a2ef-afdd30ce7796,F60-1307-01329-01,BASE-GENE-03502,2029-12-09,70,19,140,31.82,ACTIVE,2025-10-16,MAIN STORE,1268,2227.4,HEALTHY
a4b23895-7bcf-4e0a-8729-e6f32a13e6bf,0084942a-7f9c-4342-a2ef-afdd30ce7796,F61-5418-05766-01,ENH-MAIN-00743,2030-12-30,0,1,12,234.34,ACTIVE,2026-02-05,FRIDGE,1654,0,OUT_OF_STOCK
a2b047d8-fe59-4464-b29c-d09ed3beeb69,0084942a-7f9c-4342-a2ef-afdd30ce7796,F62-0386-02468-01,ENH-MAIN-00371,2027-09-30,0,1,9,106.39,ACTIVE,2026-02-25,FRIDGE,467,0,OUT_OF_STOCK
ecc809af-2290-4595-a894-a8ade864ae2c,0084942a-7f9c-4342-a2ef-afdd30ce7796,F62-5479-05003-01,ENH-MAIN-00713,2030-02-03,25,9,64,57.48,ACTIVE,2026-06-07,SHELF A,1324,1437,HEALTHY
00abd382-efc3-4cea-96d4-971ef0d3ab3b,0084942a-7f9c-4342-a2ef-afdd30ce7796,F64-5812-00106-01,BASE-GENE-06659,2029-12-18,27,7,52,25.07,ACTIVE,2025-12-12,MAIN STORE,1277,676.89,HEALTHY
5df74a28-7310-46a8-b8f9-b6e9194e8112,0084942a-7f9c-4342-a2ef-afdd30ce7796,F64-5815-00816-01,BASE-GENE-03232,2028-11-26,3,1,5,340.5,ACTIVE,2026-01-29,MAIN STORE,890,1021.5,HEALTHY
f02101a4-ac64-40d0-a28f-b899dfc9ae79,0084942a-7f9c-4342-a2ef-afdd30ce7796,F67-1941-02421-01,ENH-MAIN-00410,2027-10-08,0,4,32,255.2,ACTIVE,2025-09-24,MAIN STORE,475,0,OUT_OF_STOCK
d7926909-38cf-476c-951c-6b897aebc39b,0084942a-7f9c-4342-a2ef-afdd30ce7796,F67-2496-05351-01,BASE-GENE-00151,2027-09-21,0,3,25,229.77,ACTIVE,2025-10-30,CONTROLLED ROOM,458,0,OUT_OF_STOCK
adf6589d-478f-4d00-97ec-d835fc7deef5,0084942a-7f9c-4342-a2ef-afdd30ce7796,F67-5771-01099-01,SIM-B-FALCON-F67577101099-LOW_STOCK-012,2027-06-24,15,46,184,19.12,ACTIVE,2026-05-12,FalconMe-LOW-012,369,286.8,LOW_STOCK
80806561-7508-42f8-a63a-4a6bad034eac,0084942a-7f9c-4342-a2ef-afdd30ce7796,F68-0913-04317-01,SIM-B-FALCON-F68091304317-EXPIRED-001,2026-06-08,12,77,308,15.68,ACTIVE,2026-04-07,FalconMe-EXP-001,-12,188.16,LOW_STOCK
94cd1807-7a1f-4924-816e-89507699f1af,0084942a-7f9c-4342-a2ef-afdd30ce7796,F68-1941-02414-01,SIM-B-FALCON-F68194102414-HEALTHY-150,2027-10-23,169,75,225,5.13,ACTIVE,2026-03-15,FalconMe-HEA-150,490,866.97,HEALTHY
0cd7c76c-df76-4632-b713-0ba87db412f1,0084942a-7f9c-4342-a2ef-afdd30ce7796,F68-1941-02423-01,SIM-B-FALCON-F68194102423-HEALTHY-201,2028-01-14,61,45,225,12.92,ACTIVE,2026-04-20,FalconMe-HEA-201,573,788.12,HEALTHY
09c16bf1-df68-476f-bd7f-9706ca3dbd21,0084942a-7f9c-4342-a2ef-afdd30ce7796,F68-3993-04349-01,SIM-B-FALCON-F68399304349-HEALTHY-043,2028-01-20,349,53,159,0.76,ACTIVE,2025-12-30,FalconMe-HEA-043,579,265.24,HEALTHY
c7176d1b-5c0e-4e6d-a187-2331580c6272,0084942a-7f9c-4342-a2ef-afdd30ce7796,F68-A884-02428-01,SIM-B-FALCON-F68A88402428-LOW_STOCK-036,2028-01-07,15,37,111,50,ACTIVE,2026-05-06,FalconMe-LOW-036,566,750,LOW_STOCK
84c412d3-a990-443e-8800-4d41f2f4acd6,0084942a-7f9c-4342-a2ef-afdd30ce7796,F69-0665-01901-01,SIM-B-FALCON-F69066501901-HEALTHY-374,2027-11-01,24,60,240,51.36,ACTIVE,2026-02-15,FalconMe-HEA-374,499,1232.64,LOW_STOCK
d7a744a2-242c-40c0-8588-f78bca496d8f,0084942a-7f9c-4342-a2ef-afdd30ce7796,F69-0666-05696-01,SIM-B-FALCON-F69066605696-NE_CRITICAL-015,2026-07-15,8,68,272,59.09,ACTIVE,2026-02-26,FalconMe-NE_-015,25,472.72,LOW_STOCK
